fecha,CO,NO,NO2,NOX,O3,PM10,PM25,SO2
2017-01-31,0.9292768959435628,25.86060606060606,38.78989898989899,64.7030303030303,38.7891156462585,77.85473684210527,37.294270833333336,6.22884012539185
2017-02-01,0.8006872852233677,23.603515625,,57.60038986354776,30.69793103448276,67.12236286919831,29.703703703703702,9.733736762481088
2017-02-02,,,30.57386363636364,48.07007575757576,34.24596774193548,60.680851063829785,29.20263157894737,14.635057471264368
2017-02-03,0.6876344086021505,25.70663811563169,29.27906976744186,54.71458773784355,33.85369532428356,64.66105263157895,24.88157894736842,4.591117917304747
2017-02-04,0.5441682600382409,13.024175824175824,22.01298701298701,34.84632034632035,33.87944358578053,55.59916492693111,28.433420365535248,7.233169129720854
2017-02-05,0.5851666666666666,,20.823529411764707,32.802656546489565,36.13215258855586,45.09282700421941,25.22163588390501,4.3261494252873565
2017-02-06,0.6284280936454849,10.6280834914611,26.79696394686907,37.40607210626186,35.086253369272235,47.97027600849257,27.675603217158177,3.821067821067821
2017-02-07,0.8797979797979798,30.403508771929825,36.37037037037037,66.75243664717348,38.027285129604365,70.22421524663677,32.81818181818182,3.293154761904762
2017-02-08,0.7836633663366337,,35.250972762645915,60.71011673151751,35.25066666666667,62.95127118644068,25.303763440860216,2.4292035398230087
2017-02-09,0.5671848013816926,27.91585127201565,21.89628180039139,49.82583170254403,,65.04943820224719,14.175637393767705,1.4334365325077398
2017-02-10,0.8314401622718053,23.572727272727278,36.77727272727272,60.36818181818182,35.03674121405751,67.61503416856492,32.32065217391305,10.928308823529411
2017-02-11,0.8173611111111111,29.011904761904763,36.04960317460318,65.05952380952381,37.93010752688172,68.03555555555556,28.681578947368426,8.685185185185185
2017-02-12,0.7519097222222222,13.62027833001988,31.596421471172963,45.22664015904572,40.34454912516824,63.288747346072185,,6.25462962962963
2017-02-13,0.7871527777777778,22.351190476190474,32.27579365079365,54.59325396825397,39.63575268817204,67.46137787056368,29.033854166666668,4.208333333333333
2017-02-14,0.7386172006745363,,30.06813627254509,51.66533066132264,32.0744248985115,56.411633109619686,26.30747922437673,
2017-02-15,0.6697123519458544,29.301927194860813,26.156316916488223,55.45610278372591,26.96532593619972,56.65893271461717,16.401162790697676,1.722741433021807
2017-02-16,0.3655913978494624,5.6219780219780215,13.989010989010987,19.564835164835166,33.80988023952096,51.02895322939867,15.571830985915494,0.9840255591054312
2017-02-17,0.3971653543307086,8.102161100196463,16.03921568627451,24.101960784313725,28.477690288713912,37.2,12.59214501510574,1.0100430416068866
2017-02-18,,22.06896551724138,24.79310344827586,46.86206896551724,29.48177083333333,51.05381165919282,21.141689373297,1.5013888888888889
2017-02-19,0.5433035714285714,15.532608695652174,19.318840579710145,34.822463768115945,25.51692708333333,32.624708624708624,13.208092485549132,1.1791666666666667
2017-02-20,0.3853168469860896,7.506517690875233,14.972067039106143,22.487895716946,26.512717536813923,27.564593301435405,8.488165680473372,0.8746397694524496
2017-02-21,0.6344262295081967,15.003976143141154,27.04572564612326,42.00397614314115,38.032934131736525,58.71527777777778,29.790368271954677,9.715447154471544
2017-02-22,0.6283950617283951,15.992063492063492,31.916666666666668,47.92261904761905,44.0061919504644,50.12408759124087,21.87058823529412,8.985668789808917
2017-02-23,0.6595092024539877,,28.228318584070795,56.41061946902655,27.544444444444444,54.77326968973747,18.60511363636364,2.4222539229671898
2017-02-24,0.7451895043731779,29.605042016806724,32.06890756302521,61.65714285714286,33.87615283267457,56.06458797327394,21.522727272727277,2.033875338753388
2017-02-25,0.7147988505747126,21.20200333889816,32.989983305509185,54.15525876460768,39.97806451612903,72.00219298245614,34.16480446927374,4.543010752688172
2017-02-26,0.554962962962963,10.14406779661017,24.583050847457628,34.757627118644066,33.50320102432779,48.98222222222222,20.343661971830983,2.218918918918919
2017-02-27,0.7507640067911715,24.251417769376182,31.99243856332703,56.20037807183365,41.60944206008584,64.99095022624434,28.35670731707317,2.995555555555556
2017-02-28,0.7908765652951699,22.162426614481408,33.525390625,55.65234375,45.37071651090343,67.66814159292035,29.17796610169492,3.0362204724409447
2017-03-01,0.7337152209492636,24.89698046181172,29.92007104795737,54.801065719360565,36.89100817438692,79.83333333333333,31.24929178470255,7.050919377652051
2017-03-02,0.444264943457189,6.509632224168126,18.527145359019265,,38.4158940397351,57.70066518847007,26.768156424581004,4.441958041958042
2017-03-03,0.4559865092748735,8.10896309314587,17.428822495606326,25.536028119507908,27.795890410958904,47.22931442080378,15.494011976047904,2.476052249637155
2017-03-04,,11.3804537521815,21.32635253054101,32.673647469458984,29.87824897400821,50.149532710280376,27.104477611940297,6.571428571428571
2017-03-05,0.5367380560131796,7.024734982332156,20.82685512367491,27.84982332155477,30.96931659693166,43.08490566037736,30.10542168674699,5.731428571428571
2017-03-06,0.6589219330855018,15.350912778904664,26.239350912778903,,39.3963133640553,44.78947368421053,25.15406162464986,2.9427168576104745
2017-03-07,0.635209003215434,21.605217391304347,25.83478260869565,47.417391304347824,34.40157480314961,54.31063829787234,,1.8368200836820083
2017-03-08,,8.63888888888889,23.18055555555556,31.80208333333333,35.740885416666664,47.38105263157895,,7.329166666666667
2017-03-09,0.7089527027027027,18.340388007054678,29.724867724867725,48.067019400352734,28.853691275167787,44.37420718816068,25.416666666666668,3.142053445850914
2017-03-10,0.7841483979763912,24.497354497354497,31.573192239858905,56.042328042328045,32.52021563342318,51.38900634249472,31.81382978723404,5.571026722925457
2017-03-11,0.6603839441535777,11.021739130434783,28.119565217391305,39.17028985507246,36.5065963060686,46.18487394957983,27.443569553805773,3.3706896551724137
2017-03-12,0.4876190476190476,4.644490644490644,19.04989604989605,23.68607068607069,33.29713423831071,34.2236559139785,23.79736842105263,13.101724137931036
2017-03-13,0.6247877758913413,17.279411764705884,23.77389705882353,41.06801470588236,29.64900662251656,35.87234042553192,22.246575342465757,7.91904047976012
2017-03-14,0.5846023688663282,13.389199255121042,25.50651769087523,38.878957169459966,29.25454545454545,33.59753086419753,15.723723723723724,1.78125
2017-03-15,0.7304577464788733,16.19160583941606,29.423357664233578,45.59124087591241,20.347887323943663,34.38676844783715,,2.2378716744913927
2017-03-16,0.7209507042253521,20.86764705882353,28.645220588235293,49.50735294117647,28.52698863636364,37.7772397094431,23.120343839541547,1.8006329113924051
2017-03-17,0.6817543859649123,22.459615384615383,26.753846153846155,49.19230769230769,28.99116347569956,44.22119815668203,21.235632183908045,4.849087893864013
2017-03-18,0.5483101391650099,15.313152400835072,22.64926931106472,37.96659707724426,34.15552099533437,42.96573875802998,20.43342776203966,9.071304347826088
2017-03-19,0.4595486111111111,5.679347826086956,16.652173913043477,22.33695652173913,35.628532974428,33.81449893390192,17.977464788732394,4.936011904761905
2017-03-20,0.513859649122807,8.904761904761905,20.51465201465201,29.406593406593405,31.84010840108401,37.18669527896996,17.521084337349397,12.036036036036036
2017-03-21,0.6663747810858144,22.071691176470587,25.922794117647054,47.98345588235294,27.92265943012212,44.205417607223474,15.215686274509803,3.862745098039216
2017-03-22,0.6938380281690141,26.8697247706422,27.31743119266055,54.16697247706422,27.621438263229308,45.87782805429864,14.65749235474006,2.5593984962406013
2017-03-23,0.8408424908424909,26.76245210727969,34.81800766283525,61.60153256704981,33.06966618287373,57.37470725995316,27.243016759776538,3.2383177570093458
2017-03-24,0.8335353535353536,22.459694989106755,32.35511982570806,54.77995642701525,44.2416,70.53958333333334,38.61666666666667,3.607773851590106
2017-03-25,,16.132958801498127,27.859550561797757,43.96629213483146,,,23.48787878787879,4.621875
2017-03-26,0.6258289703315881,7.48207171314741,,,34.61517615176152,35.64596273291925,20.3479381443299,1.9083850931677016
2017-03-27,0.7240282685512367,15.32,28.386,43.714,35.58245083207262,41.3125,19.793478260869566,2.4059561128526648
2017-03-28,0.6441441441441441,17.433925049309664,27.68639053254438,45.11045364891519,35.50143678160919,45.4676724137931,18.744565217391305,2.124401913875598
2017-03-29,0.5846652267818575,18.8646080760095,24.87410926365796,43.73396674584323,29.82042833607908,44.5,16.410179640718564,1.764388489208633
2017-03-30,0.6127659574468085,22.18705035971223,27.03357314148681,49.15347721822542,42.10580204778157,53.44776119402985,21.266666666666666,2.114068441064638
2017-03-31,0.6632380952380953,20.069182389937108,,49.54507337526206,31.161290322580644,60.04040404040404,25.705882352941178,2.378294573643411
2017-04-01,0.496551724137931,13.429718875502008,20.47389558232932,33.869477911646584,30.813953488372093,47.24561403508772,21.855907780979827,1.542901716068643
2017-04-02,0.3951851851851852,4.864646464646465,14.418181818181818,19.270707070707072,34.185792349726775,36.945754716981135,18.47222222222222,1.1872
2017-04-03,0.7987179487179488,,25.18363273453094,49.92814371257485,33.94182825484764,57.10454545454545,32.058510638297875,1.7877758913412565
2017-04-04,0.8360488798370672,34.734117647058824,26.43294117647059,61.18588235294118,30.61398176291793,69.81235697940504,35.93157894736842,1.869244935543278
2017-04-05,0.9053921568627452,30.22434367541766,,55.71360381861575,47.463667820069205,93.19058823529411,42.48421052631579,2.5240963855421685
2017-04-06,0.7113095238095238,9.906054279749478,27.20250521920668,37.08350730688935,42.61350574712644,69.39954337899543,37.14516129032258,2.11
2017-04-07,,22.66813186813187,30.0989010989011,52.77362637362637,40.126488095238095,59.32863849765258,31.01086956521739,2.202090592334495
2017-04-08,0.6494137353433835,16.37298387096774,29.50403225806452,45.909274193548384,38.91746905089408,,30.186351706036746,2.8080645161290323
2017-04-09,0.5888701517706577,8.800804828973844,22.680080482897385,31.43460764587525,48.51464435146443,55.47240618101545,30.674479166666668,1.9216965742251224
2017-04-10,0.6206963249516441,13.89018691588785,25.764018691588785,39.63551401869159,49.766666666666666,58.2648401826484,,2.2481617647058822
2017-04-11,0.558235294117647,11.295673076923077,25.53125,36.81971153846154,42.4391447368421,56.68478260869565,27.73924731182796,4.959432048681542
2017-04-12,0.3768456375838926,5.451417004048583,17.149797570850204,22.62753036437247,38.01555869872701,38.74943566591422,16.89801699716714,2.055172413793104
2017-04-13,0.4424040066777963,8.935420743639922,18.04696673189824,26.941291585127203,37.205841446453405,39.562,,2.2604340567612686
2017-04-14,0.3819699499165275,4.228174603174603,14.07936507936508,18.319444444444443,40.85813630041724,35.98,19.674540682414698,1.953255425709516
2017-04-15,0.3914930555555556,3.904166666666667,,18.760416666666668,42.25,37.87152034261242,19.855263157894736,4.001736111111111
2017-04-16,0.4016822429906542,4.025287356321839,15.245977011494253,19.26896551724138,38.92755905511811,33.05191873589165,17.1496062992126,8.647272727272727
2017-04-17,0.5645435244161359,8.523456790123456,23.51851851851852,,42.67001675041876,33.83076923076923,21.72340425531915,1.5980582524271845
2017-04-18,0.5368421052631579,7.744485294117647,26.31985294117647,34.03860294117647,35.847503373819166,38.13842975206612,23.615384615384617,1.2488335925349925
2017-04-19,0.6101398601398601,20.392120075046904,26.405253283302063,46.75797373358349,38.42779291553133,37.59959758551308,22.10933333333333,4.788519637462236
2017-04-20,0.5261168384879725,13.928,24.434,38.342,41.662534435261705,42.48093220338984,21.772222222222226,5.373134328358209
2017-04-21,0.5622061482820977,12.657676348547716,24.773858921161825,37.45850622406639,41.19136690647482,48.32974137931034,25.44759206798867,3.9027777777777777
2017-04-22,0.5505434782608696,14.144351464435148,24.619246861924687,38.73430962343096,43.138328530259365,49.27872340425532,22.08169014084507,3.9799382716049374
2017-04-23,0.4705336426914153,4.231143552311435,20.09245742092457,24.32603406326034,48.396491228070175,35.403930131004365,20.65714285714286,3.655109489051095
2017-04-24,0.8347648261758691,19.21861471861472,32.696969696969695,51.92424242424242,41.57054263565892,57.36942675159236,31.289017341040463,1.6347402597402598
2017-04-25,0.7092024539877301,17.876569037656903,26.94142259414226,44.79497907949791,45.06656101426307,61.46186440677966,34.23867069486405,1.506472491909385
2017-04-26,0.5977822580645161,,26.598272138228943,40.31965442764579,49.517405063291136,53.73202614379085,25.025806451612905,1.498422712933754
2017-04-27,0.8967611336032388,23.412147505422997,37.04338394793926,60.466377440347074,47.64641744548287,84.239651416122,40.2,2.9901639344262296
2017-04-28,0.7588353413654618,18.238493723849373,31.569037656903767,49.81171548117155,30.35618479880775,65.57236842105263,31.61309523809524,1.5080385852090032
2017-04-29,0.4717488789237668,9.042755344418053,19.33016627078385,28.33016627078385,29.721122112211223,60.589164785553045,25.99079754601227,1.0158450704225352
2017-04-30,0.6724264705882353,14.046,,37.828,41.73980309423347,52.70871559633027,27.132911392405063,1.6536144578313252
2017-05-01,0.658029197080292,7.968063872255489,24.652694610778443,32.600798403193615,47.2055944055944,77.24205378973105,,4.08320726172466
2017-05-02,0.8468864468864469,19.002032520325205,,51.516260162601625,35.10968660968661,77.0046511627907,39.5342019543974,2.6323296354992074
2017-05-03,0.8434944237918216,18.008016032064127,,48.95991983967936,37.34229137199434,80.3393665158371,43.44578313253012,4.338557993730408
2017-05-04,0.7981684981684982,16.015801354401805,,44.85553047404064,35.673529411764704,73.12740384615384,39.00613496932515,3.557377049180328
2017-05-05,0.7504132231404959,12.04,31.8425,43.9,38.86241610738255,48.862258953168045,32.80307692307692,1.91812865497076
2017-05-06,0.6504187604690117,15.1437125748503,27.84231536926148,42.9940119760479,47.96491228070175,48.93233082706767,28.01194029850746,2.5829457364341084
2017-05-07,0.5856666666666667,7.592445328031809,21.93836978131213,29.502982107355862,51.207267833109015,48.41025641025641,29.422155688622755,4.016975308641976
2017-05-08,0.6949565217391305,9.609856262833675,26.570841889117045,36.12731006160164,48.15500685871056,53.84085510688836,36.90332326283988,6.457735247208931
2017-05-09,0.7663333333333333,13.566462167689162,29.660531697341515,43.21267893660532,48.397260273972606,59.63341067285383,42.31845238095238,3.454263565891473
2017-05-10,0.7341880341880342,13.247844827586206,30.454741379310345,43.6573275862069,45.1063829787234,62.46829268292683,,7.535303776683087
2017-05-11,0.7020703933747412,16.581661891117477,26.616045845272208,43.19770773638969,48.76230899830221,53.67813267813268,29.909365558912388,4.703339882121807
2017-05-12,0.7305369127516779,18.5,29.4780701754386,47.9890350877193,43.09362279511533,46.50823529411765,29.785046728971963,3.1953125
2017-05-13,0.5874223602484472,9.073375262054508,26.30607966457023,35.39203354297694,44.5523178807947,,24.54647887323944,2.7020958083832336
2017-05-14,0.5939490445859873,4.292110874200427,22.95948827292111,27.292110874200425,44.824,48.32207207207208,34.625,5.834862385321101
2017-05-15,0.7063369397217929,16.374207188160675,28.676532769556022,45.061310782241016,52.17938420348059,61.490566037735846,37.53779069767442,4.317901234567901
2017-05-16,0.6661608497723824,11.430062630480167,27.286012526096037,38.71816283924844,55.27682119205298,66.3076923076923,38.82132564841498,3.9388059701492537
2017-05-17,0.7460854092526691,14.633333333333333,29.235714285714284,43.82857142857143,64.89087947882736,73.79324894514768,42.17563739376771,3.1853832442067738
2017-05-18,0.6303079416531605,10.226694915254235,26.96186440677966,37.182203389830505,,68.29113924050633,39.35042735042735,3.1591962905718702
2017-05-19,0.6414442700156986,15.70020120724346,29.53722334004024,45.23138832997988,53.80128205128205,65.2055888223553,36.47745358090186,3.564139941690962
2017-05-20,0.5711627906976744,12.229508196721312,24.735883424408016,36.93806921675774,54.87680209698559,63.87474747474747,31.978494623655912,
2017-05-21,0.5020217729393468,2.8171846435100547,18.96709323583181,21.784277879341865,52.840104849279165,58.96537678207739,39.684895833333336,11.107091172214185
2017-05-22,0.6139329805996473,9.6137339055794,,35.892703862660944,49.98446327683616,64.1304347826087,,12.065573770491802
2017-05-23,0.6078998073217726,11.071428571428571,24.82857142857143,35.90238095238095,61.24237560192616,62.04772727272727,37.27089337175793,2.3119429590017826
2017-05-24,0.5959083469721768,6.506072874493927,25.94939271255061,32.42914979757085,48.90054495912806,63.43020594965675,40.18023255813954,2.699544764795144
2017-05-25,0.6611888111888112,8.454347826086957,29.45,37.89782608695652,43.273381294964025,38.97409326424871,24.263492063492063,2.475040257648953
2017-05-26,0.6781045751633987,19.33333333333333,,48.51234567901235,,43.203125,,1.7136294027565084
2017-05-27,0.4895498392282958,9.593047034764826,23.586912065439677,33.210633946830264,50.18453188602442,,26.026041666666668,6.314814814814815
2017-05-28,0.443163097199341,,17.23974082073434,20.598272138228943,51.70839260312945,43.077777777777776,26.37994722955145,4.06973058637084
2017-05-29,0.4331941544885177,6.12219451371571,17.713216957605987,23.81795511221945,39.93121693121693,38.51970443349754,21.94034090909091,4.690476190476191
2017-05-30,0.3670138888888889,,,21.517745302713987,31.318435754189945,25.386666666666667,10.884012539184951,1.7403846153846154
2017-05-31,0.4350245499181669,7.916827852998066,18.56479690522244,26.49129593810445,22.19041095890411,26.40114613180516,13.144200626959249,5.192434210526316
2017-06-01,,9.22992700729927,19.24087591240876,28.46715328467153,20.338481338481337,26.589442815249267,13.69855072463768,3.5962732919254656
2017-06-02,0.4113846153846154,11.056985294117649,16.11948529411765,27.169117647058822,25.79615384615385,27.891364902506965,14.706989247311828,5.5453125
2017-06-03,0.4667731629392971,10.515625,18.541015625,,37.95135135135135,38.32539682539682,20.590551181102363,4.877162629757786
2017-06-04,0.420578231292517,4.413419913419913,17.458874458874458,21.865800865800868,54.305059523809526,39.35620052770449,24.229166666666668,3.4413919413919416
2017-06-05,0.4523378582202111,4.770114942528736,22.166666666666668,26.95402298850575,48.09724047306176,44.60892388451443,25.67708333333333,6.334928229665072
2017-06-06,0.5495522388059702,9.48820326678766,27.58620689655172,37.07622504537205,43.10411311053985,43.73521850899743,24.321229050279328,2.5235849056603774
2017-06-07,0.5757251908396946,12.154128440366971,26.49724770642202,38.6605504587156,42.50834403080873,45.13451776649746,25.298882681564248,2.606299212598425
2017-06-08,0.4496941896024465,5.5278810408921935,21.37360594795539,26.895910780669144,40.10313315926893,31.949468085106385,19.41358024691358,1.2841269841269842
2017-06-09,0.5381102362204725,10.59919028340081,24.574898785425106,35.174089068825914,39.16138328530259,42.42699724517907,23.43142857142857,3.875226039783002
2017-06-10,0.5916666666666667,12.37651821862348,24.455465587044536,36.81781376518219,46.22680412371134,46.08684210526316,25.45555555555556,2.745393634840871
2017-06-11,0.4435600578871201,3.778947368421053,17.480701754385965,21.25438596491228,48.96823379923761,25.85,18.03191489361702,1.316931982633864
2017-06-12,0.4939968404423381,10.870056497175142,20.271186440677965,31.112994350282484,39.79448275862069,39.78532608695652,21.73170731707317,3.770078740157481
2017-06-13,0.4531626506024096,6.345521023765996,20.28702010968921,,38.92763157894737,41.31658291457286,22.58284023668639,3.802710843373494
2017-06-14,0.4140929535232384,8.90310786106033,16.482632541133455,,21.044058744993325,18.727272727272727,9.36532507739938,0.9325337331334332
2017-06-15,0.4126717557251908,7.893258426966292,18.06741573033708,25.95692883895131,31.172176308539942,,11.178125,1.1150971599402093
2017-06-16,0.4986885245901639,12.435729847494551,20.459694989106755,32.880174291939,39.11624441132638,32.806451612903224,15.069620253164556,2.2551505546751187
2017-06-17,0.4363636363636363,12.863805970149254,18.682835820895523,31.526119402985078,36.0658064516129,34.48863636363637,16.720588235294116,5.153846153846154
2017-06-18,,5.878623188405797,17.02173913043478,22.88768115942029,41.36213468869124,31.986547085201792,16.005714285714287,4.705006765899864
2017-06-19,0.3059154929577465,5.510909090909091,13.16,18.64909090909091,34.97058823529412,29.04026845637584,9.805157593123209,1.0395095367847411
2017-06-20,0.3219101123595506,6.490333919156415,13.96133567662566,,32.6381074168798,30.11422413793104,9.975806451612904,1.0434782608695652
2017-06-21,0.4429184549356223,12.719424460431656,18.093525179856115,30.8363309352518,36.07723577235773,35.89055793991416,14.082228116710874,1.274310595065312
2017-06-22,0.5527821939586646,13.886319845857418,22.495183044315997,36.42389210019268,44.400299850074965,44.65130260521042,19.520987654320987,1.7953846153846154
2017-06-23,0.5501445086705202,16.36348122866894,23.177474402730372,39.532423208191126,37.257333333333335,47.47401247401248,17.65228426395939,3.546831955922865
2017-06-24,0.4170731707317073,4.821731748726656,17.478777589134125,22.30560271646859,31.093264248704664,35.297008547008545,15.815934065934066,1.2692307692307692
2017-06-25,0.3809523809523809,3.9488926746166952,13.649063032367971,17.557069846678022,25.10038119440915,2772.935593881019,12.760330578512397,1.951417004048583
2017-06-26,0.5533823529411764,12.735346358792183,20.317939609236237,33.05861456483126,15.88948069241012,20.00236406619385,11.37386018237082,1.2843406593406594
2017-06-27,0.6094674556213018,13.051282051282053,24.930966469428007,37.946745562130175,22.140425531914893,29.607218683651805,23.157434402332363,5.739322533136966
2017-06-28,0.613973063973064,9.853391684901531,26.177242888402628,36.00875273522976,27.784219001610307,26.294117647058822,18.91549295774648,2.507269789983845
2017-06-29,0.7005657708628006,13.469500924214415,29.75231053604436,43.21996303142329,18.59012016021362,30.716450216450216,22.862973760932945,3.1241379310344826
2017-06-30,0.5606694560669456,11.389733840304183,23.26045627376426,34.631178707224336,22.277001270648032,26.25058548009368,17.71299093655589,9.680613668061367
2017-07-01,0.4906110283159463,9.415652173913044,21.36173913043478,30.79826086956522,23.223587223587224,24.94045174537988,16.70471464019851,2.075370121130552
2017-07-02,0.5421921921921922,11.563025210084032,18.98655462184874,30.51932773109244,24.13895781637717,23.39412997903564,15.190217391304348,1.410569105691057
2017-07-03,0.5359281437125748,12.047038327526131,21.83623693379791,33.86933797909408,22.32591623036649,25.316973415132924,16.35978835978836,2.731741573033708
2017-07-04,0.6662790697674419,17.221095334685597,28.657200811359026,45.851926977687626,19.03833865814697,25.65524625267666,17.973118279569892,2.006872852233677
2017-07-05,0.659016393442623,23.37567084078712,28.245080500894453,51.62254025044723,20.82537517053206,29.0249433106576,17.831932773109244,1.998466257668712
2017-07-06,0.4572413793103448,14.980036297640654,21.876588021778584,36.83847549909256,21.87966804979253,24.58695652173913,13.636363636363637,7.032761310452418
2017-07-07,0.3893376413570275,11.25897920604915,18.623818525519848,29.83742911153119,,19.142493638676847,9.597667638483966,1.5930408472012103
2017-07-08,0.4152733118971061,11.528625954198471,16.580152671755727,28.12404580152672,,17.181360201511335,11.177049180327868,2.064841498559078
2017-07-09,0.5213223140495867,,18.384462151394423,30.820717131474105,12.97635605006954,19.683698296836983,15.74921630094044,3.2794561933534743
2017-07-10,0.7254273504273504,19.204938271604934,28.86172839506173,48.10864197530864,16.93103448275862,27.35388127853881,19.71043771043771,3.1971066907775767
2017-07-11,0.8653710247349823,26.628131021194605,32.91522157996146,59.53949903660887,16.002797202797204,27.031982942430705,,1.7383720930232558
2017-07-12,0.7965073529411765,23.95576923076923,32.04807692307692,55.99038461538461,21.11251758087201,33.23991031390135,26.404907975460123,3.04135893648449
2017-07-13,0.5919266055045872,17.798850574712645,24.8544061302682,42.593869731800766,30.37787356321839,,27.44078947368421,4.66966966966967
2017-07-14,0.4157509157509158,11.82806324110672,18.29446640316205,30.09486166007905,30.04825737265416,40.806045340050375,17.7986798679868,2.1160058737151246
2017-07-15,0.3302083333333333,8.261859582542694,16.698292220113853,24.92789373814042,31.72559366754617,35.49874686716792,16.891696750902526,8.441726618705037
2017-07-16,0.4416666666666666,7.237250554323725,19.547671840354766,26.804878048780488,31.45945945945946,29.14532019704433,17.060070671378092,9.065630397236616
2017-07-17,0.5882352941176471,18.51153846153846,25.119230769230768,,33.040053404539385,36.91387559808612,21.53921568627451,
2017-07-18,0.5269581056466303,12.722334004024145,26.78672032193159,39.50905432595574,25.33823529411765,37.76962025316456,22.21708185053381,4.95928338762215
2017-07-19,0.5028192371475954,13.66930693069307,23.2990099009901,36.90891089108911,22.84406294706724,35.56892230576441,20.701067615658364,2.1843393148450243
2017-07-20,0.4500851788756388,12.51450676982592,22.145067698259187,34.642166344294004,25.26792963464141,33.76940133037694,16.279742765273312,2.003154574132492
2017-07-21,0.5901861252115059,19.487179487179485,26.98224852071006,46.50098619329388,29.1,29.31924882629108,19.437125748502996,1.4961360123647605
2017-07-22,0.5219557195571956,13.670807453416147,,37.27950310559006,33.31024096385542,35.12765957446808,20.85352112676056,3.885159010600707
2017-07-23,0.5629213483146067,10.174228675136115,24.70961887477314,34.8983666061706,26.591567852437414,31.810234541577824,21.0812324929972,4.3353941267387945
2017-07-24,0.7022653721682848,22.542471042471043,28.664092664092664,51.21042471042471,19.92551724137931,34.05298013245033,21.60975609756097,
2017-07-25,0.6981937602627258,21.445564516129032,29.69153225806452,51.11693548387097,19.643524699599467,32.0722891566265,22.50871080139373,1.809006211180124
2017-07-26,0.5128834355828221,15.548828125,24.8984375,40.46875,20.78967741935484,29.796344647519582,15.159574468085106,1.9388335704125177
2017-07-27,0.4773940345368916,11.818355640535373,23.755258126195027,35.606118546845124,26.11684782608696,35.92909535452323,23.021818181818183,10.982481751824816
2017-07-28,0.5850943396226415,20.45498783454988,22.92457420924574,43.367396593673966,40.17081260364842,37.91777188328913,21.024590163934427,3.673076923076923
2017-07-29,0.4340836012861736,11.300198807157058,21.53876739562624,32.80914512922465,37.036388140161726,38.09701492537314,19.133587786259543,3.41534008683068
2017-07-30,0.3688102893890675,5.453280318091451,16.45924453280318,21.892644135188867,36.98652291105121,33.422680412371136,18.81322957198444,2.44956772334294
2017-07-31,0.3380487804878049,11.66733870967742,17.153225806451612,28.806451612903224,31.98362892223738,30.290488431876607,12.831111111111111,4.188953488372093
2017-08-01,0.3456910569105691,9.182751540041068,18.572895277207397,27.73716632443532,34.32644628099174,38.34430379746836,17.0625,3.8539156626506026
2017-08-02,0.3567839195979899,8.995283018867925,18.2122641509434,27.16509433962264,29.283987915407856,31.379310344827587,17.14788732394366,1.3662420382165603
2017-08-03,0.4047101449275362,9.72938689217759,21.31923890063425,31.02536997885835,32.18032786885246,31.24936386768448,15.273684210526316,2.003466204506066
2017-08-04,0.461060606060606,8.67605633802817,,32.1637323943662,32.6078697421981,27.611386138613863,17.646864686468646,1.0517482517482517
2017-08-05,0.4226386806596701,10.17383512544803,20.2831541218638,30.4247311827957,33.922666666666665,35.9088785046729,21.48936170212766,2.128671328671329
2017-08-06,0.3233082706766917,6.2611940298507465,15.03358208955224,21.28917910447761,31.008097165991902,24.565,12.436666666666667,3.2524544179523143
2017-08-07,0.3638263665594855,9.80691056910569,17.577235772357724,27.43495934959349,34.16478873239436,37.23774509803921,18.346278317152105,10.1811377245509
2017-08-08,0.2646302250803858,5.473581213307241,15.87279843444227,21.340508806262232,33.714285714285715,35.8578811369509,16.173333333333332,
2017-08-09,0.2817863397548161,6.778723404255319,15.227659574468085,22.01489361702128,22.92730210016155,29.803571428571427,13.424603174603174,5.258883248730965
2017-08-10,0.4282934131736527,13.681159420289855,16.92391304347826,30.57971014492753,12.927792915531334,14.617886178861788,7.427027027027027,2.093390804597701
2017-08-11,0.6369397217928903,29.02158273381295,23.23201438848921,52.23741007194245,,28.938235294117646,16.742489270386265,1.4292035398230087
2017-08-12,0.3334821428571428,,17.94086956521739,25.85913043478261,28.170572916666668,27.864801864801866,14.033033033033034,2.3025936599423638
2017-08-13,0.330688622754491,5.933453237410072,,21.39388489208633,29.81020942408377,24.12558139534884,12.429022082018928,2.260115606936416
2017-08-14,,15.35576923076923,21.534615384615385,36.89230769230769,24.445558739255013,,12.875757575757577,1.234303215926493
2017-08-15,0.5632462686567165,17.75831485587583,25.90022172949002,43.67627494456763,32.04139072847682,,23.498659517426272,4.150268336314848
2017-08-16,0.3702362204724409,10.646718146718149,18.55212355212355,29.164092664092664,22.632394366197182,26.183374083129586,10.97626112759644,2.5371775417298936
2017-08-17,0.3726283048211508,8.790055248618785,,30.55985267034991,26.712270803949224,27.83295194508009,13.135593220338984,2.4012251148545176
2017-08-18,,8.757352941176471,23.488970588235293,32.24264705882353,29.25726141078838,29.27912087912088,18.818181818181817,5.9
2017-08-19,0.3655619596541787,8.777777777777779,18.03472222222222,26.819444444444443,27.67103538663172,28.530655391120508,15.359801488833748,2.7021582733812948
2017-08-20,0.2288209606986899,3.5530035335689045,12.10070671378092,15.641342756183745,28.48548812664908,25.083700440528634,13.843589743589744,10.117903930131003
