CE-CO,CE-PM10,julian_day,hour
13.2377622377622,95.90909090909062,98,11
14.48251748251744,96.95804195804166,98,12
15.132867132867089,98.29370629370601,98,13
15.055944055944012,99.53846153846123,98,14
14.328671328671287,100.93006993006964,98,15
13.14685314685311,101.8951048951046,98,16
11.7342657342657,101.98601398601369,98,17
10.342657342657313,101.55244755244725,98,18
9.083916083916057,101.15384615384585,98,19
7.993006993006969,101.08391608391578,98,20
7.1818181818181595,101.11188811188782,98,21
6.762237762237741,101.23776223776194,98,22
6.678321678321658,101.35664335664305,98,23
6.692307692307672,101.65734265734235,99,0
6.692307692307672,102.0069930069927,99,1
6.7552447552447346,102.5034965034962,99,2
6.839160839160819,103.16783216783188,99,3
7.195804195804174,103.85314685314654,99,4
7.818181818181794,104.55244755244725,99,5
8.762237762237735,105.25874125874095,99,6
9.916083916083887,105.97902097902066,99,7
11.244755244755211,106.42657342657311,99,8
12.6363636363636,106.55944055944023,99,9
13.762237762237723,106.4265734265731,99,10
14.55244755244751,106.24475524475493,99,11
14.72027972027968,105.99999999999969,99,12
14.328671328671287,105.83216783216751,99,13
13.482517482517444,105.65034965034934,99,14
12.237762237762203,105.53146853146822,99,15
10.909090909090876,105.7062937062934,99,16
9.594405594405565,105.94405594405563,99,17
8.40559440559438,106.25874125874094,99,18
7.608391608391584,106.49650349650318,99,19
7.1468531468531244,106.64335664335633,99,20
6.965034965034944,106.60839160839129,99,21
6.90209790209788,106.39160839160807,99,22
6.937062937062916,106.16083916083883,99,23
7.020979020979,105.9300699300696,100,0
7.076923076923056,105.80419580419549,100,1
7.090909090909069,105.42657342657311,100,2
7.188811188811167,105.08391608391577,100,3
7.405594405594383,104.75524475524443,100,4
7.762237762237739,104.4055944055941,100,5
8.342657342657319,103.92307692307662,100,6
9.30769230769228,103.51748251748221,100,7
10.188811188811158,103.30769230769201,100,8
11.146853146853115,103.01398601398571,100,9
11.958041958041925,102.75524475524446,100,10
12.349650349650314,102.57342657342627,100,11
12.321678321678286,102.51048951048921,100,12
11.811188811188778,102.36363636363606,100,13
10.999999999999968,102.300699300699,100,14
10.006993006992978,102.24475524475494,100,15
8.965034965034938,102.2097902097899,100,16
8.020979020978997,102.2097902097899,100,17
7.258741258741236,102.09090909090878,100,18
6.839160839160819,102.0979020979018,100,19
6.664335664335644,102.16783216783188,100,20
6.916083916083895,102.14685314685285,100,21
7.221678321678299,102.11188811188781,100,22
7.423818605636765,102.13986013985983,100,23
7.5202320406865635,102.07692307692277,101,0
7.5854690763781445,101.93706293706263,101,1
7.617032210214006,101.9020979020976,101,2
7.042993370266076,101.75524475524445,101,3
7.0102057033875,101.74125874125843,101,4
7.483704174613242,101.72027972027942,101,5
8.197754518209038,101.73426573426543,101,6
9.299209881028034,101.23776223776194,101,7
10.627231102231072,100.27972027971998,101,8
11.958041958041923,99.21678321678293,101,9
12.989035964035928,98.00699300699272,101,10
13.504828504828463,96.93006993006964,101,11
13.366258741258703,95.86713286713258,101,12
12.673326673326637,94.8811188811186,101,13
11.220279720279688,93.61538461538433,101,14
9.202797202797175,92.07692307692281,101,15
7.895104895104871,90.6713286713284,101,16
6.846153846153825,89.14685314685289,101,17
6.0139860139859955,87.99300699300673,101,18
5.510489510489494,86.53846153846128,101,19
5.35664335664334,85.29370629370604,101,20
5.531468531468514,84.39860139860114,101,21
5.895104895104877,83.91608391608366,101,22
6.202797202797184,83.52447552447528,101,23
6.426573426573407,83.51748251748226,102,0
6.7552447552447346,83.48951048951024,102,1
7.104895104895083,83.36363636363612,102,2
7.839160839160815,83.09790209790185,102,3
8.832167832167805,83.04895104895081,102,4
10.097902097902068,83.31468531468505,102,5
11.482517482517448,84.06993006992982,102,6
12.909090909090871,85.21678321678296,102,7
14.31468531468527,86.76923076923052,102,8
15.664335664335619,88.41958041958014,102,9
16.62937062937058,90.16783216783189,102,10
17.062937062937014,91.3706293706291,102,11
16.783216783216734,92.44055944055916,102,12
15.832167832167787,93.02097902097874,102,13
14.307692307692264,93.61538461538433,102,14
12.503496503496468,94.08391608391581,102,15
10.573426573426543,94.31468531468504,102,16
8.762237762237735,94.25174825174797,102,17
7.083916083916062,94.16083916083888,102,18
5.860139860139842,94.39860139860113,102,19
5.076923076923061,94.70629370629342,102,20
4.783216783216768,95.05594405594377,102,21
4.846153846153832,95.41958041958014,102,22
5.104895104895089,95.60139860139833,102,23
5.433566433566417,95.63636363636334,103,0
5.510489510489494,95.65034965034937,103,1
5.615384615384598,96.02797202797174,103,2
5.9090909090908905,96.30769230769201,103,3
6.5244755244755055,96.25874125874097,103,4
7.489510489510467,95.80419580419553,103,5
8.664335664335638,95.52447552447524,103,6
10.076923076923046,95.13986013985985,103,7
11.601398601398568,94.69230769230741,103,8
13.111888111888074,94.22377622377594,103,9
14.419580419580377,93.77622377622349,103,10
15.132867132867089,93.39160839160812,103,11
15.146853146853104,93.26573426573398,103,12
14.307692307692264,93.20979020978993,103,13
12.979020979020941,93.29370629370601,103,14
11.335664335664303,93.03496503496476,103,15
9.657342657342628,92.28671328671301,103,16
8.006993006992982,91.44055944055917,103,17
6.60139860139858,90.78321678321652,103,18
5.566433566433549,90.04895104895078,103,19
5.027972027972012,89.51048951048924,103,20
4.944055944055929,89.04195804195778,103,21
5.167832167832152,88.9790209790207,103,22
5.433566433566417,89.32167832167805,103,23
5.524475524475507,90.0699300699298,104,0
5.594405594405577,90.88811188811161,104,1
5.601398601398584,91.65734265734238,104,2
5.860139860139842,92.07692307692281,104,3
6.489510489510469,92.27972027972,104,4
7.426573426573404,92.8741258741256,104,5
8.839160839160812,93.53146853146825,104,6
10.496503496503466,94.23076923076896,104,7
12.398601398601363,94.88811188811161,104,8
14.160839160839117,95.27972027972,104,9
15.734265734265689,95.82517482517454,104,10
16.776223776223727,96.16083916083886,104,11
16.832167832167784,96.3846153846151,104,12
16.132867132867087,96.72027972027944,104,13
14.720279720279677,96.97902097902069,104,14
12.999999999999961,97.37062937062908,104,15
11.174825174825141,98.11888111888084,104,16
9.384615384615357,98.99999999999972,104,17
7.860139860139837,99.80419580419552,104,18
6.678321678321659,100.62937062937033,104,19
5.993006993006974,101.16083916083886,104,20
5.699300699300682,101.54545454545425,104,21
5.755244755244737,101.85314685314654,104,22
5.783216783216766,101.84615384615356,104,23
5.671328671328654,101.93006993006964,105,0
5.587412587412571,102.13986013985982,105,1
5.517482517482501,102.43356643356611,105,2
5.587412587412571,102.99999999999969,105,3
5.755244755244737,103.56643356643326,105,4
6.195804195804177,103.86013986013955,105,5
6.979020979020957,104.06993006992975,105,6
8.08391608391606,104.38461538461507,105,7
9.335664335664308,104.53146853146822,105,8
10.573426573426543,104.65034965034934,105,9
11.48251748251745,104.65034965034934,105,10
12.069930069930034,104.59440559440529,105,11
12.216783216783181,104.48251748251718,105,12
11.923076923076888,104.17482517482486,105,13
11.139860139860108,104.0069930069927,105,14
9.999999999999972,103.91608391608361,105,15
8.650349650349625,103.74825174825145,105,16
7.419580419580397,103.65734265734235,105,17
6.4195804195804005,103.65734265734235,105,18
5.685314685314667,103.77622377622347,105,19
5.160839160839145,103.79720279720249,105,20
4.853146853146838,103.67132867132835,105,21
4.678321678321664,103.51748251748221,105,22
4.692307692307678,103.76223776223746,105,23
4.678321678321664,103.44755244755214,106,0
4.776223776223762,102.32867132867102,106,1
4.930069930069915,100.75524475524446,106,2
5.517482517482501,98.84615384615356,106,3
6.489510489510469,96.95104895104865,106,4
7.860139860139836,94.95804195804169,106,5
9.552447552447525,93.30769230769204,106,6
11.258741258741226,91.51748251748225,106,7
13.069930069930031,89.62237762237736,106,8
14.538461538461496,87.95104895104869,106,9
15.489510489510447,86.81818181818156,106,10
15.713286713286667,86.13986013985989,106,11
14.979020979020937,85.3496503496501,106,12
13.573426573426534,84.58041958041933,106,13
11.7342657342657,84.0419580419578,106,14
9.895104895104867,84.02097902097877,106,15
8.118881118881095,84.40559440559414,106,16
6.636363636363615,84.83916083916058,106,17
5.524475524475507,85.58041958041932,106,18
4.769230769230754,85.80419580419556,106,19
4.510489510489497,86.0559440559438,106,20
4.59440559440558,86.5594405594403,106,21
4.901398601398586,87.37062937062912,106,22
5.120505756869378,88.08391608391582,106,23
5.174046408137302,88.67132867132841,107,0
5.215075833257636,88.97902097902072,107,1
5.242761531397879,89.16083916083889,107,2
4.733127478582009,89.30769230769204,107,3
4.812047800684149,88.75524475524449,107,4
5.227774245956049,87.95804195804169,107,5
5.973313807404699,86.30769230769207,107,6
6.8878273241909405,84.26573426573401,107,7
7.747538572538549,82.66433566433543,107,8
8.818181818181792,81.53846153846129,107,9
9.628046953046924,81.07692307692284,107,10
10.103008103008074,80.87412587412564,107,11
10.091783216783188,80.88111888111864,107,12
9.597402597402569,81.27972027972004,107,13
8.623543123543097,82.17482517482493,107,14
7.174825174825153,83.02797202797178,107,15
6.398601398601379,83.65734265734241,107,16
5.699300699300682,84.251748251748,107,17
5.160839160839145,84.09790209790185,107,18
4.853146853146838,83.67832167832144,107,19
4.741258741258727,83.67132867132842,107,20
4.867132867132852,83.55944055944032,107,21
5.013986013985999,83.68531468531444,107,22
5.321678321678306,84.27272727272702,107,23
5.594405594405577,85.42657342657317,108,0
6.020979020979002,86.8531468531466,108,1
6.468531468531449,88.42657342657316,108,2
7.034965034965014,89.85314685314658,108,3
7.650349650349628,91.16083916083889,108,4
8.244755244755222,92.30069930069902,108,5
8.748251748251722,93.13286713286686,108,6
9.335664335664308,93.59440559440532,108,7
9.720279720279692,93.89510489510461,108,8
9.937062937062908,93.72027972027945,108,9
10.034965034965007,93.48951048951021,108,10
10.013986013985985,93.43356643356616,108,11
9.657342657342628,93.48951048951021,108,12
9.160839160839133,93.42657342657316,108,13
8.489510489510465,93.24475524475497,108,14
7.853146853146829,92.94405594405566,108,15
7.153846153846132,92.43356643356616,108,16
6.601398601398582,92.60839160839133,108,17
6.237762237762219,93.21678321678294,108,18
6.1048951048950855,94.39160839160812,108,19
6.076923076923059,95.69930069930041,108,20
6.335664335664317,97.18181818181789,108,21
6.587412587412569,98.65034965034937,108,22
6.692307692307672,99.77622377622347,108,23
6.65034965034963,100.62937062937033,109,0
6.524475524475505,101.03496503496473,109,1
6.517482517482497,101.04895104895076,109,2
6.573426573426554,100.65034965034936,109,3
6.853146853146832,100.15384615384586,109,4
7.50349650349648,100.16083916083886,109,5
8.503496503496478,100.1958041958039,109,6
9.741258741258711,100.56643356643326,109,7
11.258741258741226,101.01398601398571,109,8
12.790209790209753,101.58741258741227,109,9
13.93006993006989,102.09090909090878,109,10
14.45454545454541,102.39160839160809,109,11
14.41258741258737,102.75524475524443,109,12
13.804195804195764,102.9090909090906,109,13
12.748251748251711,103.06993006992977,109,14
11.314685314685281,103.14685314685283,109,15
9.67832167832165,103.6153846153843,109,16
8.181818181818157,103.2097902097899,109,17
6.999999999999978,102.16083916083886,109,18
6.37062937062935,100.40559440559412,109,19
6.426573426573405,98.66433566433537,109,20
7.027972027972005,96.53846153846126,109,21
7.916083916083892,94.65734265734238,109,22
9.034965034965007,93.14685314685286,109,23
10.146853146853116,91.9790209790207,110,0
11.153846153846121,91.41958041958014,110,1
12.146853146853111,91.55244755244728,110,2
13.174825174825136,92.29370629370601,110,3
14.18181818181814,93.67132867132838,110,4
15.573426573426527,94.65034965034937,110,5
17.125874125874073,95.72027972027945,110,6
18.874125874125816,96.66433566433538,110,7
20.944055944055883,97.53846153846125,110,8
23.013986013985946,98.15384615384588,110,9
24.27972027972021,98.93706293706265,110,10
24.79020979020972,99.85314685314655,110,11
24.16083916083909,100.39160839160809,110,12
22.538461538461476,100.94405594405565,110,13
20.216783216783156,101.1958041958039,110,14
17.53146853146848,101.30769230769201,110,15
14.692307692307649,101.53146853146822,110,16
12.027972027971991,102.04195804195774,110,17
9.79020979020976,102.46153846153817,110,18
8.139860139860115,103.04195804195774,110,19
7.468531468531445,103.23776223776193,110,20
7.328671328671306,103.57342657342627,110,21
7.3566433566433345,103.8041958041955,110,22
7.622377622377599,104.16083916083886,110,23
7.923076923076899,104.07692307692277,111,0
8.321678321678297,103.93706293706262,111,1
8.77622377622375,103.51048951048921,111,2
9.244755244755218,103.05594405594374,111,3
9.517482517482488,102.76923076923046,111,4
9.90909090909088,102.4125874125871,111,5
10.489510489510458,101.93006993006964,111,6
11.174825174825141,101.21678321678291,111,7
11.972027972027936,100.41258741258713,111,8
12.594405594405558,99.04195804195776,111,9
13.076923076923038,97.31468531468502,111,10
13.30069930069926,95.286713286713,111,11
13.251748251748213,93.46153846153818,111,12
13.097902097902061,91.62237762237734,111,13
12.622377622377586,90.41258741258713,111,14
11.853146853146818,89.67832167832142,111,15
10.986013986013955,89.15384615384589,111,16
10.398601398601368,88.41958041958014,111,17
9.853146853146823,87.60839160839134,111,18
9.433566433566405,86.51748251748225,111,19
9.132867132867105,85.71328671328646,111,20
8.77622377622375,84.38461538461515,111,21
8.587412587412562,82.97902097902073,111,22
8.31468531468529,81.35664335664312,111,23
7.860139860139837,79.60139860139836,112,0
7.3566433566433345,77.95104895104872,112,1
6.832167832167811,77.10489510489487,112,2
6.594405594405574,76.1188811188809,112,3
6.692307692307672,74.83216783216761,112,4
7.160839160839139,73.17482517482496,112,5
7.930069930069906,71.02797202797181,112,6
9.069930069930043,68.77622377622357,112,7
10.419580419580388,66.43356643356624,112,8
11.664335664335631,63.783216783216595,112,9
12.811188811188774,61.272727272727096,112,10
13.405594405594368,59.26573426573409,112,11
13.405594405594368,57.37762237762222,112,12
12.797202797202761,56.587412587412416,112,13
11.839160839160805,56.51048951048935,112,14
10.74125874125871,57.01398601398584,112,15
9.496503496503468,57.832167832167656,112,16
8.419580419580393,58.74825174825157,112,17
7.671328671328648,59.50349650349633,112,18
7.258741258741236,60.132867132866956,112,19
7.097902097902076,60.258741258741075,112,20
7.188811188811167,59.96503496503478,112,21
7.464335664335642,59.90209790209772,112,22
7.695345058981399,60.335664335664156,112,23
7.875254291163358,60.797202797202615,113,0
7.923185905004063,61.398601398601215,113,1
7.911900473264087,61.755244755244576,113,2
7.913825568370999,62.13986013985995,113,3
7.712177973541587,62.05594405594387,113,4
7.628636010454169,61.356643356643175,113,5
7.58627660218567,60.23076923076905,113,6
7.508176671813012,58.55944055944039,113,7
7.54818237318235,56.69930069930054,113,8
7.769230769230747,55.00699300699285,113,9
8.034640359640335,53.65034965034948,113,10
7.955599955599931,52.391608391608244,113,11
7.9274475524475285,51.2517482517481,113,12
8.007992007991984,50.132867132866984,113,13
8.236596736596713,48.98601398601384,113,14
8.643356643356617,47.8391608391607,113,15
9.083916083916057,46.524475524475385,113,16
9.76923076923074,45.35664335664322,113,17
10.524475524475493,44.76223776223763,113,18
11.391608391608358,44.356643356643225,113,19
12.629370629370591,45.139860139860005,113,20
14.08391608391604,46.48951048951035,113,21
15.650349650349604,48.27972027972014,113,22
16.888111888111837,50.28671328671314,113,23
18.18181818181813,52.62937062937047,114,0
19.314685314685256,55.38461538461522,114,1
20.314685314685256,58.02097902097885,114,2
20.993006993006933,60.8881118881117,114,3
21.342657342657283,63.97202797202778,114,4
21.447552447552383,67.4895104895103,114,5
21.25174825174819,71.24475524475503,114,6
20.895104895104833,74.93706293706272,114,7
20.5594405594405,79.21678321678297,114,8
20.06993006993001,83.15384615384592,114,9
19.601398601398543,87.02797202797177,114,10
18.86713286713281,90.31468531468505,114,11
17.839160839160787,92.8671328671326,114,12
16.594405594405547,94.53146853146825,114,13
15.223776223776177,95.22377622377594,114,14
13.587412587412548,95.26573426573398,114,15
11.867132867132831,94.66433566433538,114,16
10.32167832167829,93.41958041958014,114,17
9.027972027972,91.76923076923049,114,18
8.03496503496501,89.85314685314658,114,19
7.517482517482494,88.11188811188785,114,20
7.517482517482494,86.38461538461513,114,21
8.03496503496501,84.76923076923052,114,22
8.951048951048923,82.97902097902073,114,23
10.244755244755213,81.35664335664312,115,0
11.853146853146818,79.61538461538439,115,1
13.608391608391567,78.03496503496481,115,2
15.5454545454545,76.12587412587389,115,3
17.377622377622327,74.28671328671307,115,4
19.013986013985956,72.19580419580399,115,5
20.020979020978963,70.02097902097881,115,6
20.405594405594346,67.63636363636344,115,7
20.216783216783156,65.09790209790191,115,8
19.482517482517427,62.167832167831975,115,9
18.118881118881067,59.30069930069913,115,10
16.251748251748204,56.44755244755228,115,11
14.06293706293702,54.09790209790194,115,12
11.762237762237728,52.069930069929924,115,13
9.650349650349622,50.76923076923062,115,14
8.041958041958017,49.68531468531454,115,15
6.685314685314665,49.38461538461524,115,16
5.762237762237744,49.454545454545304,115,17
5.090909090909075,49.83916083916069,115,18
4.860139860139845,50.28671328671314,115,19
4.923076923076908,50.594405594405444,115,20
5.104895104895089,50.46853146853132,115,21
5.433566433566417,50.11888111888097,115,22
5.664335664335647,49.370629370629224,115,23
5.846153846153829,48.67832167832154,116,0
5.937062937062919,47.57342657342643,116,1
6.111888111888094,46.321678321678185,116,2
6.503496503496484,45.223776223776085,116,3
7.279720279720257,44.61538461538448,116,4
8.580419580419553,44.40559440559427,116,5
10.363636363636333,44.84615384615371,116,6
12.636363636363598,46.27272727272713,116,7
15.160839160839116,48.706293706293565,116,8
17.636363636363587,51.6503496503495,116,9
19.804195804195746,54.59440559440544,116,10
21.216783216783156,58.027972027971856,116,11
21.71328671328665,61.24475524475507,116,12
20.958041958041896,63.47552447552429,116,13
19.314685314685256,64.83916083916066,116,14
16.972027972027924,65.74125874125855,116,15
14.328671328671286,65.83216783216764,116,16
11.657342657342621,65.57342657342637,116,17
9.25874125874123,64.9930069930068,116,18
7.524475524475501,64.95804195804178,116,19
6.433566433566414,65.32167832167812,116,20
5.860139860139842,65.62937062937044,116,21
5.790209790209772,66.50349650349631,116,22
5.999999999999982,68.02797202797183,116,23
6.300699300699282,68.97902097902077,117,0
6.524475524475504,69.68531468531448,117,1
7.0769230769230544,70.13986013985993,117,2
7.846153846153822,70.42657342657323,117,3
8.860139860139835,70.39860139860119,117,4
10.132867132867103,70.32167832167812,117,5
11.510489510489476,70.15384615384593,117,6
13.083916083916048,70.27972027972008,117,7
14.559440559440516,70.11188811188791,117,8
15.811188811188766,69.64335664335644,117,9
16.81818181818177,69.30769230769211,117,10
17.048951048951,68.51048951048931,117,11
16.566433566433517,67.16783216783197,117,12
15.47552447552443,65.9930069930068,117,13
14.167832167832124,64.9930069930068,117,14
12.664335664335626,64.09790209790191,117,15
11.153846153846121,63.405594405594215,117,16
9.83916083916081,63.01398601398583,117,17
8.769230769230742,63.020979020978835,117,18
7.9930069930069685,63.188811188811,117,19
7.6223776223775985,63.083916083915895,117,20
7.664335664335641,63.25874125874107,117,21
8.020979020978997,63.223776223776035,117,22
8.167832167832143,63.20979020979002,117,23
8.272727272727249,63.202797202797015,118,0
8.24475524475522,63.35664335664317,118,1
8.286713286713262,63.67132867132848,118,2
8.650349650349625,63.825174825174635,118,3
9.251748251748225,64.04895104895087,118,4
9.930069930069902,64.11188811188792,118,5
10.8321678321678,63.888111888111695,118,6
11.783216783216748,63.342657342657155,118,7
12.790209790209754,62.440559440559255,118,8
13.720279720279681,62.006993006992815,118,9
14.45454545454541,61.566433566433375,118,10
14.426573426573384,61.195804195804016,118,11
13.818181818181777,61.202797202797015,118,12
12.608391608391571,63.62237762237743,118,13
11.048951048951018,64.47552447552428,118,14
9.496503496503468,64.04195804195786,118,15
7.986013986013962,62.66433566433548,118,16
6.769230769230747,60.195804195804016,118,17
6.020979020979002,57.01398601398584,118,18
5.748251748251731,53.40559440559424,118,19
5.853146853146836,49.671328671328524,118,20
6.664335664335644,46.61538461538447,118,21
7.529370629370606,44.10489510489497,118,22
8.129829766193378,42.69930069930057,118,23
8.523172282263168,43.04895104895092,119,0
8.615075833257626,45.51048951048937,119,1
8.476968990605329,45.999999999999865,119,2
7.018442163896688,46.60139860139846,119,3
6.987747101383443,47.23076923076909,119,4
7.993275411457205,47.713286713286564,119,5
9.671390730481612,48.41258741258727,119,6
11.840274876638478,49.188811188811044,119,7
14.485941835941793,50.10489510489495,119,8
17.377622377622327,51.580419580419424,119,9
19.638011988011932,53.22377622377607,119,10
21.14263514263508,55.20979020979005,119,11
21.54020979020973,57.16083916083899,119,12
20.541458541458482,59.23776223776206,119,13
18.12237762237757,61.26573426573408,119,14
14.482517482517439,63.14685314685296,119,15
12.370629370629334,64.72027972027954,119,16
10.419580419580388,65.83916083916064,119,17
8.825174825174798,66.70629370629351,119,18
7.6923076923076685,67.32167832167812,119,19
7.20279720279718,67.72727272727252,119,20
7.188811188811166,68.25174825174805,119,21
7.50349650349648,68.30069930069911,119,22
7.958041958041934,67.86013986013967,119,23
8.167832167832143,67.31468531468512,120,0
8.181818181818159,66.89510489510471,120,1
8.251748251748229,66.61538461538441,120,2
8.769230769230743,66.56643356643337,120,3
9.559440559440532,66.53146853146833,120,4
10.37062937062934,66.47552447552428,120,5
11.797202797202761,66.68531468531448,120,6
13.020979020978984,66.6923076923075,120,7
13.986013986013946,66.0839160839159,120,8
14.587412587412544,65.10489510489492,120,9
14.671328671328629,63.29370629370611,120,10
14.174825174825134,60.9860139860138,120,11
13.048951048951011,58.7762237762236,120,12
11.286713286713255,56.64335664335647,120,13
9.615384615384587,54.73426573426556,120,14
8.286713286713262,53.13286713286698,120,15
7.244755244755222,51.832167832167684,120,16
6.587412587412567,50.81118881118866,120,17
6.67132867132865,50.356643356643204,120,18
6.629370629370609,49.82517482517468,120,19
6.95104895104893,49.37762237762223,120,20
7.454545454545432,49.146853146853005,120,21
8.083916083916058,48.93006993006978,120,22
8.909090909090882,48.986013986013845,120,23
9.650349650349622,49.188811188811044,121,0
10.2307692307692,49.489510489510344,121,1
11.496503496503461,49.671328671328524,121,2
13.314685314685274,49.671328671328524,121,3
15.4475524475524,49.58041958041943,121,4
17.734265734265684,49.167832167832024,121,5
19.937062937062876,48.67832167832154,121,6
21.92307692307686,48.111888111887964,121,7
23.53846153846147,48.069930069929924,121,8
24.454545454545386,48.41958041958027,121,9
24.475524475524402,49.104895104894965,121,10
23.475524475524406,50.22377622377608,121,11
21.538461538461476,51.32167832167818,121,12
18.958041958041903,52.279720279720124,121,13
16.18881118881114,52.90209790209775,121,14
13.419580419580381,53.22377622377607,121,15
10.916083916083881,53.12587412587396,121,16
8.776223776223748,52.48951048951034,121,17
7.314685314685291,51.65734265734251,121,18
6.482517482517462,51.26573426573411,121,19
6.328671328671309,51.56643356643341,121,20
6.83216783216781,52.272727272727124,121,21
7.839160839160815,53.32867132867116,121,22
8.846153846153818,54.52447552447536,121,23
9.965034965034935,55.77622377622362,122,0
10.881118881118848,56.88111888111871,122,1
11.636363636363601,57.790209790209616,122,2
12.47552447552444,58.594405594405416,122,3
13.398601398601361,59.2797202797201,122,4
14.174825174825134,59.90909090909073,122,5
14.98601398601394,60.5874125874124,122,6
15.79720279720275,61.475524475524296,122,7
16.755244755244703,62.195804195804,122,8
17.727272727272677,62.83216783216765,122,9
18.454545454545404,63.300699300699115,122,10
18.244755244755194,63.51748251748233,122,11
17.321678321678274,63.73426573426555,122,12
15.783216783216737,63.664335664335475,122,13
13.846153846153804,63.57342657342638,122,14
11.846153846153811,63.664335664335475,122,15
9.734265734265705,63.923076923076735,122,16
7.769230769230745,64.41258741258721,122,17
6.195804195804177,64.87412587412568,122,18
5.244755244755227,64.92307692307674,122,19
4.965034965034949,64.60139860139842,122,20
5.363636363636347,64.11888111888092,122,21
6.0839160839160655,63.45454545454527,122,22
6.867132867132846,62.66433566433547,122,23
7.811188811188788,61.72727272727255,123,0
8.61538461538459,60.85314685314667,123,1
9.272727272727245,60.25174825174807,123,2
9.825174825174797,59.90209790209772,123,3
10.517482517482486,59.70629370629353,123,4
11.489510489510455,59.95104895104877,123,5
12.650349650349614,60.40559440559422,123,6
13.92307692307688,60.86013986013968,123,7
15.398601398601354,61.321678321678135,123,8
16.874125874125824,61.797202797202615,123,9
18.174825174825123,62.650349650349455,123,10
18.937062937062883,63.664335664335475,123,11
18.930069930069877,64.85314685314665,123,12
17.874125874125824,66.07692307692288,123,13
16.160839160839114,67.195804195804,123,14
14.055944055944014,68.34965034965015,123,15
12.020979020978984,69.4055944055942,123,16
10.146853146853116,70.69230769230748,123,17
8.524475524475498,72.20279720279699,123,18
7.321678321678299,74.20979020978999,123,19
6.706293706293685,76.25174825174803,123,20
6.587412587412567,78.27972027972004,123,21
6.769230769230749,80.65734265734243,123,22
6.783216783216762,83.09090909090885,123,23
6.825174825174805,85.42657342657317,124,0
6.664335664335645,87.57342657342632,124,1
6.531468531468512,89.51748251748226,124,2
6.4895104895104705,91.20979020978993,124,3
6.587412587412567,91.78321678321652,124,4
6.8601398601398405,93.01398601398573,124,5
7.328671328671306,94.72027972027945,124,6
8.076923076923054,96.9930069930067,124,7
9.020979020978995,99.293706293706,124,8
10.153846153846125,101.48251748251718,124,9
11.069930069930038,103.6153846153843,124,10
11.916083916083881,105.69930069930038,124,11
12.54545454545451,107.43356643356611,124,12
12.685314685314648,109.00699300699269,124,13
12.552447552447516,110.05594405594373,124,14
12.069930069930034,110.29370629370598,124,15
11.342657342657308,109.9090909090906,124,16
10.412587412587381,110.38461538461505,124,17
9.566433566433538,110.67832167832134,124,18
8.937062937062912,110.85314685314653,124,19
8.503496503496478,110.97202797202763,124,20
8.314685314685288,111.08391608391575,124,21
8.29510489510487,111.00699300699269,124,22
8.527866073320595,110.89510489510457,124,23
8.704752066115677,110.67132867132833,125,0
8.828135500862748,110.50349650349617,125,1
8.964616444161873,110.25174825174793,125,2
8.018290800108957,110.08391608391574,125,3
8.03111661066204,110.16783216783185,125,4
8.744352617079862,110.19580419580387,125,5
10.004152665516273,110.30769230769198,125,6
11.670656616111128,110.32167832167798,125,7
13.680927405927363,110.54545454545422,125,8
15.524475524475479,110.96503496503463,125,9
17.132642357642307,111.24475524475491,125,10
18.227106227106177,111.44755244755211,125,11
18.60926573426568,111.63636363636331,125,12
18.03296703296698,111.64335664335633,125,13
16.424242424242376,111.46853146853113,125,14
13.67132867132863,111.27972027971995,125,15
11.874125874125838,111.01398601398567,125,16
10.125874125874097,110.76223776223742,125,17
8.531468531468505,110.6293706293703,125,18
7.349650349650327,110.335664335664,125,19
6.5944055944055755,110.09090909090875,125,20
6.006993006992989,109.73426573426542,125,21
5.776223776223759,109.18181818181787,125,22
5.755244755244737,108.65734265734234,125,23
5.846153846153829,108.07692307692275,126,0
5.846153846153829,107.51048951048918,126,1
5.846153846153829,106.87412587412555,126,2
5.832167832167814,106.26573426573395,126,3
5.930069930069912,105.79720279720249,126,4
6.251748251748232,105.22377622377591,126,5
6.664335664335644,104.1118881118878,126,6
7.265734265734244,102.82517482517453,126,7
8.062937062937038,101.25174825174796,126,8
8.909090909090883,99.07692307692278,126,9
9.671328671328643,96.64335664335636,126,10
10.230769230769202,94.29370629370601,126,11
10.482517482517453,92.12587412587385,126,12
10.335664335664307,90.25174825174798,126,13
9.804195804195775,88.70629370629344,126,14
9.00699300699298,87.29370629370604,126,15
8.076923076923054,86.21678321678296,126,16
7.160839160839139,85.00699300699276,126,17
6.251748251748232,83.6433566433564,126,18
5.587412587412571,82.3496503496501,126,19
5.174825174825159,80.78321678321655,126,20
4.853146853146838,79.237762237762,126,21
4.755244755244741,78.19580419580396,126,22
4.832167832167817,77.58741258741236,126,23
4.944055944055929,77.6363636363634,127,0
5.013986013985999,78.04895104895081,127,1
5.090909090909076,78.8251748251746,127,2
5.426573426573409,79.67832167832144,127,3
6.0139860139859955,81.06293706293683,127,4
6.832167832167812,82.53146853146829,127,5
7.923076923076899,83.77622377622353,127,6
9.23776223776221,85.01398601398576,127,7
10.573426573426543,85.83216783216758,127,8
11.818181818181785,86.81118881118854,127,9
12.811188811188774,87.74825174825148,127,10
13.419580419580381,88.67132867132841,127,11
13.370629370629333,89.40559440559414,127,12
